frame_id,timestamp,x,y
0,0.0,927,1017
1,0.03271031379699707,910,1028
2,0.06751036643981934,894,1039
3,0.10067152976989746,877,1051
4,0.1339428424835205,861,1062
5,0.16787981986999512,844,1073
6,0.20300507545471191,828,1062
7,0.23670744895935059,811,1051
8,0.2707481384277344,795,1039
9,0.3044462203979492,778,1028
10,0.3385965824127197,762,1017
11,0.370983362197876,745,1005
12,0.40448880195617676,729,994
13,0.4376189708709717,713,983
14,0.47086167335510254,696,971
15,0.5043840408325195,680,960
16,0.5381536483764648,663,949
17,0.5711855888366699,647,937
18,0.6048367023468018,630,926
19,0.6390669345855713,614,915
20,0.6728858947753906,597,903
21,0.7065181732177734,581,892
22,0.7397103309631348,564,881
23,0.7733526229858398,548,869
24,0.8070340156555176,531,858
25,0.8408381938934326,515,847
26,0.8746609687805176,498,835
27,0.9089827537536621,482,824
28,0.9430863857269287,465,813
29,0.9762933254241943,449,801
30,1.0094914436340332,432,790
31,1.0421109199523926,416,779
32,1.0763158798217773,399,768
33,1.1089675426483154,383,756
34,1.1429698467254639,366,745
35,1.1760716438293457,350,734
36,1.2092714309692383,333,722
37,1.2428717613220215,317,711
38,1.277071475982666,300,700
39,1.3109192848205566,284,688
40,1.3450582027435303,267,677
41,1.3779661655426025,251,666
42,1.4117262363433838,234,654
43,1.4456984996795654,218,643
44,1.479870080947876,201,632
45,1.5137476921081543,185,620
46,1.5475571155548096,169,609
47,1.580322265625,152,598
48,1.6135742664337158,136,586
49,1.6461656093597412,119,575
50,1.6795258522033691,103,564
51,1.7128663063049316,86,552
52,1.7467646598815918,70,541
53,1.7800230979919434,53,530
54,1.8139276504516602,37,518
55,1.847632884979248,20,507
56,1.8810548782348633,4,496
57,1.9147958755493164,20,484
58,1.9490301609039307,37,473
59,1.9828557968139648,53,462
60,2.0164012908935547,70,450
61,2.0495619773864746,86,439
62,2.0828583240509033,103,428
63,2.1171979904174805,119,416
64,2.1507821083068848,136,405
65,2.18451189994812,152,394
66,2.2177937030792236,169,382
67,2.2517569065093994,185,371
68,2.2858943939208984,201,360
69,2.3191051483154297,218,348
70,2.352335214614868,234,337
71,2.385502576828003,251,326
72,2.432915210723877,267,314
73,2.4665844440460205,284,303
74,2.49985933303833,300,292
75,2.551382303237915,317,280
76,2.585252523422241,333,269
77,2.61867094039917,350,258
78,2.653444528579712,366,247
79,2.6863131523132324,383,235
80,2.720468282699585,399,224
81,2.753694772720337,416,213
82,2.826880931854248,432,201
