frame_id,timestamp,x,y
0,1.9073486328125e-06,526,412
1,0.03300356864929199,546,416
2,0.06645703315734863,565,420
3,0.10027766227722168,585,424
4,0.13337039947509766,605,427
5,0.1678166389465332,624,431
6,0.20627832412719727,644,435
7,0.2399425506591797,664,439
8,0.27230381965637207,683,443
9,0.3061213493347168,703,447
10,0.3400270938873291,722,451
11,0.3733193874359131,742,454
12,0.40708351135253906,762,458
13,0.4398932456970215,781,462
14,0.47289466857910156,801,466
15,0.5054008960723877,821,470
16,0.5392835140228271,840,474
17,0.5738039016723633,860,478
18,0.6065025329589844,879,482
19,0.6398844718933105,899,485
20,0.6730520725250244,919,489
21,0.7063682079315186,938,493
22,0.7401506900787354,958,497
23,0.7736592292785645,978,501
24,0.8067712783813477,997,505
25,0.8408594131469727,1017,509
26,0.8745403289794922,1036,512
27,0.907909631729126,1056,516
28,0.9409751892089844,1076,520
29,0.9736244678497314,1095,524
30,1.0069360733032227,1115,528
31,1.0407145023345947,1134,532
32,1.073880672454834,1154,536
33,1.1080307960510254,1174,540
34,1.1412746906280518,1193,543
35,1.1744513511657715,1213,547
36,1.2083282470703125,1233,551
37,1.2428162097930908,1252,555
38,1.276181936264038,1272,559
39,1.3112010955810547,1252,563
40,1.345165729522705,1233,567
41,1.379983901977539,1213,570
42,1.414501667022705,1193,574
43,1.4482336044311523,1174,578
44,1.4824182987213135,1154,582
45,1.5162427425384521,1134,586
46,1.550379991531372,1115,590
47,1.5840988159179688,1095,594
48,1.6175141334533691,1076,598
49,1.6517457962036133,1056,601
50,1.6845638751983643,1036,605
51,1.718031883239746,1017,609
52,1.751704216003418,997,613
53,1.7859079837799072,978,617
54,1.819167137145996,958,621
55,1.8537557125091553,938,625
56,1.88737154006958,919,628
57,1.9212467670440674,899,632
58,1.9555320739746094,879,636
59,1.9896554946899414,860,640
60,2.0233640670776367,840,644
61,2.057264804840088,821,648
62,2.091588020324707,801,652
63,2.124915361404419,781,656
64,2.158681869506836,762,659
65,2.1921579837799072,742,663
66,2.2264771461486816,722,667
67,2.260204315185547,703,671
68,2.2937192916870117,683,675
69,2.327235460281372,664,679
70,2.3607547283172607,644,683
71,2.393951892852783,624,687
72,2.4273688793182373,605,690
73,2.4610238075256348,585,694
74,2.4939510822296143,565,698
75,2.5275566577911377,546,702
76,2.561459541320801,526,706
77,2.5956647396087646,507,710
78,2.6289045810699463,487,714
79,2.6628284454345703,467,717
80,2.695941925048828,448,721
81,2.729642629623413,428,725
82,2.762611150741577,408,729
83,2.796342611312866,389,733
84,2.830392360687256,369,737
85,2.8636648654937744,350,741
86,2.8982958793640137,330,745
87,2.9319872856140137,310,748
88,2.9650073051452637,291,752
89,2.998108386993408,271,756
90,3.0319643020629883,251,760
91,3.0644495487213135,232,764
92,3.0983469486236572,212,768
93,3.1326708793640137,193,772
94,3.1655516624450684,173,775
95,3.1992998123168945,153,779
96,3.233585834503174,134,783
97,3.2671570777893066,114,787
98,3.30133056640625,94,783
99,3.3348827362060547,75,779
100,3.368108034133911,55,775
101,3.4017038345336914,36,772
102,3.4351913928985596,16,768
103,3.469308376312256,-3,764
104,3.503335475921631,16,760
105,3.538102388381958,36,756
106,3.5710573196411133,55,752
107,3.6040985584259033,75,748
108,3.6374428272247314,94,745
109,3.671311140060425,114,741
110,3.704674005508423,134,737
111,3.738190174102783,153,733
112,3.772433280944824,173,729
113,3.8063113689422607,193,725
114,3.8407301902770996,212,721
115,3.874209403991699,232,717
116,3.90832781791687,251,714
117,3.9422097206115723,271,710
118,3.9754858016967773,291,706
119,4.009885787963867,310,702
120,4.0435662269592285,330,698
121,4.077121734619141,350,694
122,4.109513998031616,369,690
123,4.142361402511597,389,687
124,4.176482439041138,408,683
125,4.210197925567627,428,679
126,4.244185209274292,448,675
127,4.278000593185425,467,671
128,4.310965299606323,487,667
129,4.344326734542847,507,663
130,4.378127813339233,526,659
131,4.410405158996582,546,656
132,4.44444727897644,565,652
133,4.4787373542785645,585,648
134,4.512065649032593,605,644
135,4.545286417007446,624,640
136,4.579488277435303,644,636
137,4.613603830337524,664,632
138,4.646989583969116,683,628
139,4.6813390254974365,703,625
140,4.715452671051025,722,621
141,4.749629259109497,742,617
142,4.7836079597473145,762,613
143,4.818256378173828,781,609
144,4.852396726608276,801,605
145,4.886265754699707,821,601
146,4.92017126083374,840,598
147,4.954265594482422,860,594
148,4.9880828857421875,879,590
149,5.022006034851074,899,586
150,5.055117607116699,919,582
151,5.088399887084961,938,578
152,5.123572111129761,958,574
153,5.158026456832886,978,570
154,5.191154479980469,997,567
155,5.226063013076782,1017,563
156,5.259446620941162,1036,559
157,5.293344736099243,1056,555
158,5.327568292617798,1076,551
159,5.361727714538574,1095,547
160,5.395422458648682,1115,543
161,5.429394721984863,1134,540
162,5.463121175765991,1154,536
163,5.495865821838379,1174,532
164,5.529811382293701,1193,528
165,5.56305193901062,1213,524
166,5.596456050872803,1233,520
167,5.6309449672698975,1252,516
168,5.664325714111328,1272,512
169,5.6983020305633545,1252,509
170,5.731966733932495,1233,505
171,5.764584064483643,1213,501
172,5.798438549041748,1193,497
173,5.8322975635528564,1174,493
174,5.866400718688965,1154,489
175,5.900311708450317,1134,485
176,5.93405294418335,1115,482
177,5.966833591461182,1095,478
178,6.000751495361328,1076,474
179,6.033635377883911,1056,470
180,6.067479848861694,1036,466
181,6.101466178894043,1017,462
182,6.135909080505371,997,458
183,6.169328212738037,978,454
184,6.203167676925659,958,451
185,6.238037586212158,938,447
186,6.27129054069519,919,443
187,6.305260419845581,899,439
188,6.339954853057861,879,435
189,6.373472452163696,860,431
190,6.407205581665039,840,427
191,6.441139459609985,821,424
192,6.4742348194122314,801,420
193,6.508540868759155,781,416
194,6.543101072311401,762,412
195,6.575849771499634,742,408
196,6.6092689037323,722,404
197,6.643626689910889,703,400
198,6.676818370819092,683,396
199,6.710402011871338,664,393
200,6.744210243225098,644,389
201,6.778036832809448,624,385
202,6.811891078948975,605,381
203,6.84432578086853,585,377
204,6.878414154052734,565,373
205,6.912582159042358,546,369
206,6.9467387199401855,526,366
207,6.9795942306518555,507,362
208,7.012408018112183,487,358
209,7.045929431915283,467,354
210,7.078526020050049,448,350
211,7.111741304397583,428,346
212,7.144815683364868,408,342
213,7.177658319473267,389,338
214,7.211283206939697,369,335
215,7.245523452758789,350,331
216,7.278546333312988,330,327
217,7.312777996063232,310,323
218,7.34631872177124,291,319
219,7.380171298980713,271,315
220,7.414230108261108,251,311
221,7.446723699569702,232,308
222,7.480190753936768,212,304
223,7.514472961425781,193,300
224,7.548515319824219,173,296
225,7.582665920257568,153,292
226,7.615968465805054,134,288
227,7.648299694061279,114,284
228,7.683070659637451,94,280
229,7.716471195220947,75,277
230,7.750622987747192,55,273
231,7.784691572189331,36,269
232,7.818288087844849,16,265
233,7.85261869430542,-3,261
234,7.887346267700195,16,257
235,7.922191143035889,36,253
236,7.957331418991089,55,250
237,7.9906840324401855,75,246
238,8.024272918701172,94,242
239,8.058264017105103,114,238
240,8.092058181762695,134,234
241,8.125735521316528,153,230
242,8.159412145614624,173,226
243,8.193129062652588,193,222
244,8.226560115814209,212,219
245,8.260344505310059,232,215
246,8.294488906860352,251,211
247,8.328368186950684,271,207
248,8.362727880477905,291,203
249,8.397126913070679,310,199
250,8.431124448776245,330,195
251,8.464455604553223,350,192
252,8.497426271438599,369,188
253,8.530953407287598,389,184
254,8.564762830734253,408,180
255,8.59860873222351,428,176
256,8.631649017333984,448,172
257,8.665351629257202,467,168
258,8.699037313461304,487,164
259,8.73160696029663,507,161
260,8.765291452407837,526,157
261,8.799943447113037,546,153
262,8.83348798751831,565,149
263,8.866721868515015,585,145
264,8.899790287017822,605,141
265,8.934076070785522,624,137
266,8.967447996139526,644,134
267,9.001112461090088,664,130
268,9.03381872177124,683,126
269,9.06671667098999,703,122
270,9.09965205192566,722,118
271,9.133643388748169,742,114
272,9.167167663574219,762,110
273,9.200371265411377,781,106
274,9.23427700996399,801,103
275,9.268615484237671,821,99
276,9.301773071289062,840,95
277,9.33476185798645,860,91
278,9.36870002746582,879,87
279,9.402855634689331,899,83
280,9.436234712600708,919,79
281,9.47035026550293,938,76
282,9.504568099975586,958,72
283,9.538727045059204,978,68
284,9.5718355178833,997,64
285,9.605878591537476,1017,60
286,9.639371395111084,1036,56
287,9.673771619796753,1056,52
288,9.707778930664062,1076,48
289,9.741039514541626,1095,45
290,9.77452278137207,1115,41
291,9.808583736419678,1134,37
292,9.841764450073242,1154,33
293,9.87495493888855,1174,29
294,9.908340215682983,1193,25
295,9.941524505615234,1213,21
296,9.9752197265625,1233,17
297,10.009286880493164,1252,14
298,10.043051719665527,1272,17
299,10.075932502746582,1252,21
300,10.109403610229492,1233,25
301,10.14317011833191,1213,29
302,10.177356243133545,1193,33
303,10.210815668106079,1174,37
304,10.244383096694946,1154,41
305,10.278080224990845,1134,45
306,10.31209659576416,1115,48
307,10.344867467880249,1095,52
308,10.37831711769104,1076,56
309,10.41292667388916,1056,60
310,10.446431636810303,1036,64
311,10.48088026046753,1017,68
312,10.51388955116272,997,72
313,10.547808170318604,978,76
314,10.581827878952026,958,79
315,10.615090131759644,938,83
316,10.648369073867798,919,87
317,10.682024717330933,899,91
318,10.715236186981201,879,95
319,10.749556064605713,860,99
320,10.78248143196106,840,103
321,10.8158118724823,821,106
322,10.849418640136719,801,110
323,10.883881568908691,781,114
324,10.91744875907898,762,118
325,10.951472997665405,742,122
326,10.985107898712158,722,126
327,11.018678665161133,703,130
328,11.051546335220337,683,134
329,11.085025310516357,664,137
330,11.117827892303467,644,141
331,11.151262521743774,624,145
332,11.184371709823608,605,149
333,11.217400789260864,585,153
334,11.251733541488647,565,157
335,11.285094738006592,546,161
336,11.318334341049194,526,164
337,11.35215163230896,507,168
338,11.385239362716675,487,172
339,11.419581174850464,467,176
340,11.45360016822815,448,180
341,11.486540079116821,428,184
342,11.520525455474854,408,188
343,11.553869724273682,389,192
344,11.58662724494934,369,195
345,11.619571924209595,350,199
346,11.652935266494751,330,203
347,11.686443567276001,310,207
348,11.720403909683228,291,211
349,11.754465818405151,271,215
350,11.78831148147583,251,219
351,11.822605848312378,232,222
352,11.856786012649536,212,226
353,11.88994312286377,193,230
354,11.92325234413147,173,234
355,11.956425905227661,153,238
356,11.99023151397705,134,242
357,12.024785280227661,114,246
358,12.058465480804443,94,250
359,12.092669486999512,75,253
360,12.12583327293396,55,257
361,12.159540176391602,36,261
362,12.193167924880981,16,265
363,12.226800441741943,-3,269
364,12.259485960006714,16,273
365,12.293100833892822,36,277
366,12.325772285461426,55,280
367,12.358925580978394,75,284
368,12.392575025558472,94,288
369,12.426241397857666,114,292
370,12.459994077682495,134,296
371,12.492589473724365,153,300
372,12.52618408203125,173,304
373,12.560940980911255,193,308
374,12.594552755355835,212,311
375,12.628446340560913,232,315
376,12.661866188049316,251,319
377,12.699150562286377,271,323
378,12.733680248260498,291,327
379,12.766827583312988,310,331
380,12.800202369689941,330,335
381,12.833985090255737,350,338
382,12.868400573730469,369,342
383,12.902134418487549,389,346
384,12.935680627822876,408,350
385,12.969311714172363,428,354
386,13.003239631652832,448,358
387,13.037830591201782,467,362
388,13.070653915405273,487,366
389,13.104410171508789,507,369
390,13.138100624084473,526,373
391,13.17162799835205,546,377
392,13.20520281791687,565,381
393,13.239552974700928,585,385
394,13.273168802261353,605,389
395,13.306926965713501,624,393
396,13.340978860855103,644,396
397,13.373846054077148,664,400
398,13.407214403152466,683,404
399,13.441171884536743,703,408
400,13.475176811218262,722,412
401,13.509878635406494,742,416
402,13.543154001235962,762,420
403,13.577050685882568,781,424
404,13.610200643539429,801,427
405,13.643908262252808,821,431
406,13.677508115768433,840,435
407,13.711663007736206,860,439
408,13.74582290649414,879,443
409,13.778849124908447,899,447
410,13.81198263168335,919,451
411,13.845197677612305,938,454
412,13.879359006881714,958,458
413,13.912978649139404,978,462
414,13.946770906448364,997,466
415,13.979919672012329,1017,470
416,14.013535261154175,1036,474
417,14.047170877456665,1056,478
418,14.081882238388062,1076,482
419,14.115057468414307,1095,485
420,14.148786544799805,1115,489
421,14.182451963424683,1134,493
422,14.216089487075806,1154,497
423,14.250063180923462,1174,501
424,14.28278112411499,1193,505
425,14.31638216972351,1213,509
426,14.34956979751587,1233,512
427,14.383763790130615,1252,516
428,14.417352199554443,1272,520
429,14.4515061378479,1252,524
430,14.485133409500122,1233,528
431,14.518799543380737,1213,532
432,14.551934242248535,1193,536
