frame_id,timestamp,x,y
0,1.430511474609375e-06,1056,570
1,0.03320574760437012,1041,583
2,0.06683516502380371,1026,596
3,0.09991693496704102,1011,610
4,0.1329638957977295,996,623
5,0.16652321815490723,981,636
6,0.19961333274841309,966,649
7,0.23360800743103027,951,662
8,0.2669644355773926,935,675
9,0.3000009059906006,920,688
10,0.3332839012145996,905,701
11,0.3671853542327881,890,715
12,0.4001615047454834,875,728
13,0.4330179691314697,860,741
14,0.46563267707824707,845,754
15,0.4991178512573242,830,767
16,0.5322210788726807,815,780
17,0.5649759769439697,800,793
18,0.5982232093811035,785,780
19,0.6320421695709229,769,767
20,0.6654562950134277,754,754
21,0.6999258995056152,739,741
22,0.7333612442016602,724,728
23,0.7673370838165283,709,715
24,0.8026542663574219,694,701
25,0.8369576930999756,679,688
26,0.8699688911437988,664,675
27,0.9034779071807861,649,662
28,0.9368829727172852,634,649
29,0.9699769020080566,619,636
30,1.003148078918457,604,623
31,1.036454677581787,588,610
32,1.0711030960083008,573,596
33,1.1047067642211914,558,583
34,1.1380224227905273,543,570
35,1.1717681884765625,528,557
36,1.205522060394287,513,544
37,1.2398815155029297,498,531
38,1.2728846073150635,483,518
39,1.3064560890197754,468,504
40,1.3397629261016846,453,491
41,1.3740010261535645,438,478
42,1.4078545570373535,423,465
43,1.4412002563476562,407,452
44,1.474687099456787,392,439
45,1.508758306503296,377,426
46,1.5424129962921143,362,413
47,1.5774140357971191,347,399
48,1.6123313903808594,332,386
49,1.6455326080322266,317,373
50,1.679337978363037,302,360
51,1.7134363651275635,287,347
52,1.7476599216461182,272,334
53,1.7819085121154785,257,321
54,1.8153018951416016,241,308
55,1.8486571311950684,226,294
56,1.882328987121582,211,281
57,1.916536808013916,196,268
58,1.9501063823699951,181,255
59,1.9839873313903809,166,242
60,2.0166990756988525,151,229
61,2.0502188205718994,136,216
62,2.083162784576416,121,202
63,2.1170198917388916,106,189
64,2.150141716003418,91,176
65,2.183640718460083,76,163
66,2.2173383235931396,60,150
67,2.2508738040924072,45,137
68,2.2846500873565674,30,124
69,2.318366050720215,15,111
70,2.3523476123809814,30,97
71,2.385781764984131,45,84
72,2.4201056957244873,60,71
73,2.4531891345977783,76,58
74,2.4860599040985107,91,45
75,2.520050287246704,106,32
76,2.5533783435821533,121,19
77,2.5874288082122803,136,6
78,2.6214189529418945,151,19
79,2.6547794342041016,166,32
80,2.688048839569092,181,45
81,2.721575975418091,196,58
82,2.7560112476348877,211,71
83,2.7892534732818604,226,84
84,2.8226921558380127,241,97
85,2.856722831726074,257,111
86,2.8904268741607666,272,124
87,2.925018072128296,287,137
88,2.958104133605957,302,150
89,2.990919589996338,317,163
90,3.024251937866211,332,176
91,3.05717396736145,347,189
92,3.0914664268493652,362,202
93,3.124763011932373,377,216
94,3.1585028171539307,392,229
95,3.191523313522339,407,242
96,3.2254624366760254,423,255
97,3.2600882053375244,438,268
98,3.293240547180176,453,281
99,3.326746702194214,468,294
100,3.36030912399292,483,308
101,3.3944458961486816,498,321
102,3.427827835083008,513,334
103,3.461414337158203,528,347
104,3.495537757873535,543,360
105,3.5310657024383545,558,373
106,3.5643184185028076,573,386
107,3.598588705062866,588,399
108,3.6320698261260986,604,413
109,3.6702048778533936,619,426
110,3.7034499645233154,634,439
111,3.7376296520233154,649,452
112,3.7708709239959717,664,465
113,3.8042333126068115,679,478
114,3.837266445159912,694,491
115,3.8717362880706787,709,504
116,3.9049665927886963,724,518
117,3.937917947769165,739,531
118,3.972482681274414,754,544
119,4.006578207015991,769,557
120,4.040156126022339,785,570
121,4.073673963546753,800,583
122,4.107762813568115,815,596
123,4.142191171646118,830,610
124,4.17525315284729,845,623
125,4.2103095054626465,860,636
126,4.243256568908691,875,649
127,4.276671648025513,890,662
128,4.310226202011108,905,675
129,4.3437721729278564,920,688
130,4.378171920776367,935,701
131,4.411077976226807,951,715
132,4.444658279418945,966,728
133,4.478550910949707,981,741
134,4.513164758682251,996,754
135,4.545614242553711,1011,767
136,4.57909631729126,1026,780
137,4.613214015960693,1041,793
138,4.646889925003052,1056,780
139,4.680032253265381,1071,767
140,4.713462829589844,1086,754
141,4.747506618499756,1101,741
142,4.781313419342041,1116,728
143,4.815044641494751,1132,715
144,4.8487420082092285,1147,701
145,4.8825294971466064,1162,688
146,4.916602611541748,1177,675
147,4.950437784194946,1192,662
148,4.984455823898315,1207,649
149,5.0186357498168945,1222,636
150,5.052486181259155,1237,623
151,5.085960388183594,1252,610
152,5.119431018829346,1267,596
153,5.153610944747925,1252,583
154,5.187481164932251,1237,570
155,5.220693349838257,1222,557
156,5.254370450973511,1207,544
157,5.288971662521362,1192,531
158,5.322077512741089,1177,518
159,5.355088710784912,1162,504
160,5.388053894042969,1147,491
161,5.42203688621521,1132,478
162,5.454959154129028,1116,465
163,5.48824405670166,1101,452
164,5.521554470062256,1086,439
165,5.55460786819458,1071,426
166,5.587772369384766,1056,413
167,5.62205696105957,1041,399
168,5.655238389968872,1026,386
169,5.688603401184082,1011,373
170,5.721918344497681,996,360
171,5.755413293838501,981,347
172,5.789182186126709,966,334
173,5.822468996047974,951,321
174,5.856220245361328,935,308
175,5.889368295669556,920,294
176,5.92307710647583,905,281
177,5.956856727600098,890,268
178,5.9900312423706055,875,255
179,6.023082494735718,860,242
180,6.05647611618042,845,229
181,6.090308904647827,830,216
182,6.124284267425537,815,202
183,6.15816068649292,800,189
184,6.191115856170654,785,176
185,6.224531173706055,769,163
186,6.25792121887207,754,150
187,6.291130065917969,739,137
188,6.323667049407959,724,124
189,6.3575119972229,709,111
190,6.390575885772705,694,97
191,6.424861192703247,679,84
192,6.458243131637573,664,71
193,6.491501331329346,649,58
194,6.5253753662109375,634,45
195,6.559497356414795,619,32
196,6.5927886962890625,604,19
197,6.625483512878418,588,6
198,6.659168720245361,573,19
199,6.692201852798462,558,32
200,6.724542140960693,543,45
201,6.757889270782471,528,58
202,6.791516304016113,513,71
203,6.825155973434448,498,84
204,6.857873439788818,483,97
205,6.891226768493652,468,111
206,6.9234960079193115,453,124
207,6.957438230514526,438,137
208,6.991716623306274,423,150
209,7.02576470375061,407,163
210,7.058856248855591,392,176
211,7.09191370010376,377,189
212,7.124834775924683,362,202
213,7.158535718917847,347,216
214,7.191973924636841,332,229
215,7.225787162780762,317,242
216,7.259104490280151,302,255
217,7.292405605316162,287,268
218,7.325741529464722,272,281
219,7.358685493469238,257,294
220,7.392479181289673,241,308
221,7.426377058029175,226,321
222,7.460272550582886,211,334
223,7.4936583042144775,196,347
224,7.527343511581421,181,360
225,7.562349557876587,166,373
226,7.595987319946289,151,386
227,7.629260301589966,136,399
228,7.662278652191162,121,413
229,7.696129322052002,106,426
230,7.729005336761475,91,439
231,7.7617974281311035,76,452
232,7.794854402542114,60,465
233,7.828823804855347,45,478
234,7.861766815185547,30,491
235,7.894942998886108,15,504
236,7.928725957870483,30,518
237,7.962402820587158,45,531
238,7.996578931808472,60,544
239,8.030556678771973,76,557
240,8.06484341621399,91,570
241,8.097978353500366,106,583
242,8.132076501846313,121,596
243,8.16576600074768,136,610
244,8.19838571548462,151,623
245,8.232307434082031,166,636
246,8.265689611434937,181,649
247,8.298907279968262,196,662
248,8.331727504730225,211,675
249,8.365405797958374,226,688
250,8.398414611816406,241,701
251,8.432615041732788,257,715
252,8.467212438583374,272,728
253,8.500406742095947,287,741
254,8.534148216247559,302,754
255,8.568318367004395,317,767
256,8.60174822807312,332,780
257,8.63571310043335,347,793
258,8.669555902481079,362,780
259,8.70324158668518,377,767
260,8.736693859100342,392,754
261,8.770400285720825,407,741
262,8.80480408668518,423,728
263,8.838466167449951,438,715
264,8.872417211532593,453,701
265,8.906222343444824,468,688
266,8.938944578170776,483,675
267,8.971972703933716,498,662
268,9.005662441253662,513,649
269,9.04039216041565,528,636
270,9.074835538864136,543,623
271,9.108368635177612,558,610
272,9.142123937606812,573,596
273,9.17537236213684,588,583
274,9.209048986434937,604,570
275,9.242589712142944,619,557
276,9.276052236557007,634,544
277,9.309651851654053,649,531
278,9.343904495239258,664,518
279,9.37689733505249,679,504
280,9.409967184066772,694,491
281,9.443135499954224,709,478
282,9.47693920135498,724,465
283,9.510837316513062,739,452
284,9.543758392333984,754,439
285,9.57712697982788,769,426
286,9.610322713851929,785,413
287,9.644452095031738,800,399
288,9.677902936935425,815,386
289,9.7117760181427,830,373
290,9.745905876159668,845,360
291,9.779109716415405,860,347
292,9.813240766525269,875,334
293,9.846596479415894,890,321
294,9.880199193954468,905,308
295,9.913768768310547,920,294
296,9.947789430618286,935,281
297,9.98120665550232,951,268
298,10.015172958374023,966,255
299,10.049509525299072,981,242
300,10.083555459976196,996,229
301,10.11760926246643,1011,216
302,10.150669813156128,1026,202
