frame_id,timestamp,x,y
0,1.430511474609375e-06,113,63
1,0.03263211250305176,103,81
2,0.06529450416564941,94,98
3,0.09857916831970215,84,116
4,0.13085293769836426,75,133
5,0.16399645805358887,65,151
6,0.1975698471069336,56,169
7,0.23067998886108398,46,186
8,0.264265775680542,37,204
9,0.2973008155822754,27,221
10,0.33069777488708496,18,239
11,0.36447620391845703,8,257
12,0.3974590301513672,18,274
13,0.43039369583129883,27,292
14,0.46367692947387695,37,310
15,0.4976232051849365,46,327
16,0.5311713218688965,56,345
17,0.5641100406646729,65,362
18,0.5977497100830078,75,380
19,0.6317675113677979,84,398
20,0.6656181812286377,94,415
21,0.6983616352081299,103,433
22,0.7328166961669922,113,450
23,0.7669141292572021,122,468
24,0.8003425598144531,132,486
25,0.8339784145355225,141,503
26,0.8674845695495605,151,521
27,0.9007840156555176,160,539
28,0.9347779750823975,170,556
29,0.968268871307373,179,574
30,1.0017685890197754,188,591
31,1.0353808403015137,198,609
32,1.0694713592529297,207,627
33,1.1029303073883057,217,644
34,1.1365973949432373,226,662
35,1.1694800853729248,236,679
36,1.2035760879516602,245,697
37,1.2368028163909912,255,715
38,1.270754098892212,264,732
39,1.3055858612060547,274,750
40,1.3394458293914795,283,767
41,1.3731131553649902,293,785
42,1.4057583808898926,302,767
43,1.4399163722991943,312,750
44,1.4741284847259521,321,732
45,1.5082330703735352,331,715
46,1.5419604778289795,340,697
47,1.57566499710083,350,679
48,1.610048532485962,359,662
49,1.6430225372314453,369,644
50,1.6774358749389648,378,627
51,1.7108464241027832,387,609
52,1.7441201210021973,397,591
53,1.778202772140503,406,574
54,1.8119475841522217,416,556
55,1.845808744430542,425,539
56,1.8790698051452637,435,521
57,1.912583827972412,444,503
58,1.9455029964447021,454,486
59,1.978398323059082,463,468
60,2.010847330093384,473,450
61,2.0448555946350098,482,433
62,2.0782346725463867,492,415
63,2.111499547958374,501,398
64,2.1455211639404297,511,380
65,2.1788532733917236,520,362
66,2.212099552154541,530,345
67,2.2448530197143555,539,327
68,2.279564142227173,549,310
69,2.312763214111328,558,292
70,2.3480958938598633,568,274
71,2.381815195083618,577,257
72,2.415757894515991,586,239
73,2.4499189853668213,596,221
74,2.483368158340454,605,204
75,2.516916036605835,615,186
76,2.549896001815796,624,169
77,2.584362506866455,634,151
78,2.618025064468384,643,133
79,2.6519172191619873,653,116
80,2.6861228942871094,662,98
81,2.720507860183716,672,81
82,2.754167318344116,681,63
83,2.7872214317321777,691,45
84,2.8209517002105713,700,28
85,2.8551363945007324,710,10
86,2.8882200717926025,719,28
87,2.9224047660827637,729,45
88,2.9559924602508545,738,63
89,2.989720344543457,748,81
90,3.023486852645874,757,98
91,3.0558459758758545,767,116
92,3.089890718460083,776,133
93,3.123537302017212,786,151
94,3.1570043563842773,795,169
95,3.191896438598633,804,186
96,3.2253565788269043,814,204
97,3.2587661743164062,823,221
98,3.291964530944824,833,239
99,3.3261353969573975,842,257
100,3.359835147857666,852,274
101,3.393263101577759,861,292
102,3.426910161972046,871,310
103,3.460848331451416,880,327
104,3.4949190616607666,890,345
105,3.5296692848205566,899,362
106,3.5634891986846924,909,380
107,3.597163200378418,918,398
108,3.6308913230895996,928,415
109,3.663971424102783,937,433
110,3.698617458343506,947,450
111,3.732168674468994,956,468
112,3.7660744190216064,966,486
113,3.7997825145721436,975,503
114,3.8331820964813232,985,521
115,3.8676657676696777,994,539
116,3.9021899700164795,1003,556
117,3.9353857040405273,1013,574
118,3.968867540359497,1022,591
119,4.002487421035767,1032,609
120,4.03515100479126,1041,627
121,4.06991982460022,1051,644
122,4.103906869888306,1060,662
123,4.138526201248169,1070,679
124,4.171971321105957,1079,697
125,4.206146955490112,1089,715
126,4.238814115524292,1098,732
127,4.2733283042907715,1108,750
128,4.307268381118774,1117,767
129,4.341394901275635,1127,785
130,4.374227046966553,1136,767
131,4.407811164855957,1146,750
132,4.441327810287476,1155,732
133,4.474902629852295,1165,715
134,4.50832724571228,1174,697
135,4.541942358016968,1184,679
136,4.576138019561768,1193,662
137,4.609858989715576,1202,644
138,4.6431663036346436,1212,627
139,4.676732301712036,1221,609
140,4.710773468017578,1231,591
141,4.745138883590698,1240,574
142,4.778720378875732,1250,556
143,4.813815116882324,1259,539
144,4.848657608032227,1269,521
145,4.883017301559448,1259,503
146,4.916824102401733,1250,486
147,4.951037406921387,1240,468
148,4.984747886657715,1231,450
149,5.018231630325317,1221,433
150,5.052507400512695,1212,415
151,5.08597993850708,1202,398
152,5.119223594665527,1193,380
153,5.1532416343688965,1184,362
154,5.186350584030151,1174,345
155,5.219495534896851,1165,327
156,5.252687931060791,1155,310
157,5.286494970321655,1146,292
158,5.319238662719727,1136,274
159,5.353226661682129,1127,257
160,5.386094331741333,1117,239
161,5.420521259307861,1108,221
162,5.45379900932312,1098,204
163,5.488307476043701,1089,186
164,5.522155046463013,1079,169
165,5.55623197555542,1070,151
166,5.5897626876831055,1060,133
167,5.623756170272827,1051,116
168,5.657412767410278,1041,98
169,5.68973708152771,1032,81
170,5.724384546279907,1022,63
171,5.757703542709351,1013,45
172,5.791836977005005,1003,28
173,5.826606273651123,994,10
174,5.85996413230896,985,28
175,5.893666744232178,975,45
176,5.927075386047363,966,63
177,5.960832118988037,956,81
178,5.9948437213897705,947,98
179,6.028794527053833,937,116
180,6.063174486160278,928,133
181,6.097175598144531,918,151
182,6.132033824920654,909,169
183,6.1657631397247314,899,186
184,6.199573755264282,890,204
185,6.233240842819214,880,221
186,6.267270088195801,871,239
187,6.299915075302124,861,257
188,6.33384895324707,852,274
189,6.367506504058838,842,292
190,6.401273250579834,833,310
191,6.434627294540405,823,327
192,6.467698812484741,814,345
193,6.500810384750366,804,362
194,6.535544157028198,795,380
195,6.568262815475464,786,398
196,6.60134220123291,776,415
197,6.634399890899658,767,433
198,6.6677939891815186,757,450
199,6.702223777770996,748,468
200,6.735511779785156,738,486
201,6.768956899642944,729,503
202,6.802824974060059,719,521
203,6.836937427520752,710,539
204,6.870401859283447,700,556
205,6.9038896560668945,691,574
206,6.937782287597656,681,591
207,6.971891164779663,672,609
208,7.005712032318115,662,627
209,7.039987325668335,653,644
210,7.074538946151733,643,662
211,7.107732534408569,634,679
212,7.142251014709473,624,697
213,7.175239562988281,615,715
214,7.209883451461792,605,732
215,7.244341611862183,596,750
216,7.278092622756958,586,767
217,7.31207537651062,577,785
218,7.3463134765625,568,767
219,7.379957437515259,558,750
220,7.413342237472534,549,732
221,7.44667387008667,539,715
222,7.479781627655029,530,697
223,7.514796733856201,520,679
224,7.548961162567139,511,662
225,7.582669019699097,501,644
226,7.616407871246338,492,627
227,7.650011777877808,482,609
228,7.683717489242554,473,591
229,7.716893911361694,463,574
230,7.750970840454102,454,556
231,7.784561634063721,444,539
232,7.817775726318359,435,521
233,7.85223388671875,425,503
234,7.885172128677368,416,486
235,7.918138027191162,406,468
236,7.951590299606323,397,450
237,7.984867811203003,387,433
238,8.01838731765747,378,415
239,8.05149245262146,369,398
240,8.083983659744263,359,380
241,8.118080377578735,350,362
242,8.151616096496582,340,345
243,8.184251070022583,331,327
244,8.217439889907837,321,310
245,8.251095294952393,312,292
246,8.285159587860107,302,274
247,8.319174766540527,293,257
248,8.353866577148438,283,239
249,8.387742042541504,274,221
250,8.42232632637024,264,204
251,8.455775737762451,255,186
252,8.489650249481201,245,169
253,8.523813486099243,236,151
254,8.557875633239746,226,133
255,8.591654062271118,217,116
256,8.626749038696289,207,98
257,8.660595417022705,198,81
258,8.693994522094727,188,63
259,8.727077007293701,179,45
260,8.761258840560913,170,28
261,8.793980121612549,160,10
262,8.827603340148926,151,28
263,8.860898971557617,141,45
264,8.894937992095947,132,63
265,8.927786827087402,122,81
266,8.961187839508057,113,98
267,8.995444297790527,103,116
268,9.028107643127441,94,133
269,9.0626540184021,84,151
270,9.096773147583008,75,169
271,9.130715608596802,65,186
272,9.164801120758057,56,204
273,9.198465347290039,46,221
274,9.231230020523071,37,239
275,9.265137434005737,27,257
276,9.298866510391235,18,274
277,9.333198547363281,8,292
