frame_id,timestamp,x,y
0,0.0,168,717
1,0.034000396728515625,174,698
2,0.06834673881530762,180,679
3,0.1016852855682373,186,659
4,0.13459014892578125,192,640
5,0.16813254356384277,197,621
6,0.20213103294372559,203,602
7,0.2351822853088379,209,583
8,0.26962924003601074,215,564
9,0.3019254207611084,221,545
10,0.3361704349517822,227,525
11,0.3693099021911621,232,506
12,0.40222811698913574,238,487
13,0.4362950325012207,244,468
14,0.46947240829467773,250,449
15,0.5026998519897461,256,430
16,0.5353555679321289,261,411
17,0.5690898895263672,267,392
18,0.6028201580047607,273,372
19,0.6362369060516357,279,353
20,0.6694085597991943,285,334
21,0.7026529312133789,290,315
22,0.7369434833526611,296,296
23,0.7701125144958496,302,277
24,0.8038105964660645,308,258
25,0.8374459743499756,314,238
26,0.8702170848846436,319,219
27,0.9039912223815918,325,200
28,0.9370672702789307,331,181
29,0.971489429473877,337,162
30,1.0045762062072754,343,143
31,1.0384151935577393,348,124
32,1.0712485313415527,354,104
33,1.1043391227722168,360,85
34,1.1372451782226562,366,66
35,1.1706435680389404,372,47
36,1.2031621932983398,377,28
37,1.236802339553833,383,9
38,1.2704472541809082,389,28
39,1.3030574321746826,395,47
40,1.3369288444519043,401,66
41,1.3704817295074463,406,85
42,1.403641700744629,412,104
43,1.436274766921997,418,124
44,1.4695467948913574,424,143
45,1.5022635459899902,430,162
46,1.5359361171722412,436,181
47,1.5696945190429688,441,200
48,1.6039397716522217,447,219
49,1.6373271942138672,453,238
50,1.670924425125122,459,258
51,1.7042171955108643,465,277
52,1.7380571365356445,470,296
53,1.771308183670044,476,315
54,1.8040623664855957,482,334
55,1.8381783962249756,488,353
56,1.8724641799926758,494,372
57,1.9223885536193848,499,392
58,1.9561686515808105,505,411
59,1.9895148277282715,511,430
60,2.0233047008514404,517,449
61,2.057464122772217,523,468
62,2.090503692626953,528,487
63,2.1235547065734863,534,506
64,2.157291889190674,540,525
65,2.191420078277588,546,545
66,2.225308418273926,552,564
67,2.259239673614502,557,583
68,2.292739152908325,563,602
69,2.3270692825317383,569,621
70,2.360381841659546,575,640
71,2.392864942550659,581,659
72,2.4274380207061768,586,679
73,2.4605844020843506,592,698
74,2.493426561355591,598,717
75,2.5271332263946533,604,736
76,2.561326742172241,610,755
77,2.594228982925415,615,774
78,2.628077507019043,621,793
79,2.662282705307007,627,813
80,2.7102510929107666,633,832
81,2.7860076427459717,639,851
82,2.826195240020752,644,870
83,2.8603765964508057,650,889
84,2.8933041095733643,656,908
85,2.9267802238464355,662,927
86,2.96095609664917,668,947
87,2.9945807456970215,674,966
88,3.0290541648864746,679,985
89,3.062321662902832,685,1004
90,3.0957891941070557,691,1023
91,3.1292812824249268,697,1042
92,3.162741184234619,703,1061
93,3.1960198879241943,708,1081
94,3.2301666736602783,714,1061
95,3.264392852783203,720,1042
96,3.2984254360198975,726,1023
97,3.331490993499756,732,1004
98,3.3641343116760254,737,985
99,3.397090196609497,743,966
100,3.431492805480957,749,947
101,3.4643290042877197,755,927
102,3.497058391571045,761,908
103,3.530794858932495,766,889
104,3.5646750926971436,772,870
105,3.5988965034484863,778,851
106,3.6324846744537354,784,832
107,3.6654574871063232,790,813
108,3.699406862258911,795,793
109,3.733247995376587,801,774
110,3.767031192779541,807,755
111,3.80037260055542,813,736
112,3.8341546058654785,819,717
113,3.868159294128418,824,698
114,3.901376247406006,830,679
115,3.9352123737335205,836,659
116,3.9693591594696045,842,640
117,4.002590894699097,848,621
118,4.0357465744018555,853,602
119,4.069849967956543,859,583
