frame_id,timestamp,x,y
0,2.6226043701171875e-06,181,348
1,0.03237128257751465,166,360
2,0.06822466850280762,150,373
3,0.1005702018737793,135,385
4,0.13419032096862793,119,398
5,0.1669299602508545,104,411
6,0.20058679580688477,88,423
7,0.23413610458374023,73,436
8,0.26737380027770996,57,448
9,0.3020758628845215,41,461
10,0.3352952003479004,26,474
11,0.3687014579772949,10,486
12,0.40247201919555664,26,499
13,0.4358980655670166,41,511
14,0.47016191482543945,57,524
15,0.5030841827392578,73,537
16,0.5357506275177002,88,549
17,0.5688230991363525,104,562
18,0.6029095649719238,119,574
19,0.6357147693634033,135,587
20,0.6694552898406982,150,600
21,0.7028341293334961,166,612
22,0.7358725070953369,181,625
23,0.7700715065002441,197,637
24,0.8040499687194824,212,650
25,0.8378908634185791,228,663
26,0.8709311485290527,243,675
27,0.9036111831665039,259,688
28,0.9378058910369873,274,700
29,0.9710721969604492,290,713
30,1.0046069622039795,306,726
31,1.0380709171295166,321,738
32,1.0717332363128662,337,751
33,1.1047611236572266,352,763
34,1.1376426219940186,368,776
35,1.1718077659606934,383,789
36,1.2050056457519531,399,776
37,1.237928867340088,414,763
38,1.2708921432495117,430,751
39,1.3038396835327148,445,738
40,1.3366584777832031,461,726
41,1.3703892230987549,476,713
42,1.4042303562164307,492,700
43,1.4384746551513672,507,688
44,1.4720628261566162,523,675
45,1.5053136348724365,538,663
46,1.538917064666748,554,650
47,1.5718615055084229,570,637
48,1.6061830520629883,585,625
49,1.6394264698028564,601,612
50,1.6733479499816895,616,600
51,1.707869529724121,632,587
52,1.7413983345031738,647,574
53,1.7747821807861328,663,562
54,1.8091886043548584,678,549
55,1.8421108722686768,694,537
56,1.8756599426269531,709,524
57,1.9094383716583252,725,511
58,1.9427602291107178,740,499
59,1.9760613441467285,756,486
60,2.0093228816986084,771,474
61,2.0435409545898438,787,461
62,2.0764706134796143,802,448
63,2.11082124710083,818,436
64,2.1444387435913086,834,423
65,2.1790151596069336,849,411
66,2.2127816677093506,865,398
67,2.246530771255493,880,385
68,2.2802135944366455,896,373
69,2.313162088394165,911,360
70,2.3466901779174805,927,348
71,2.3807990550994873,942,335
72,2.414332628250122,958,322
73,2.4494595527648926,973,310
74,2.482698440551758,989,297
75,2.5168557167053223,1004,285
76,2.5503480434417725,1020,272
77,2.5841259956359863,1035,259
78,2.617849111557007,1051,247
79,2.6513655185699463,1066,234
80,2.6848645210266113,1082,221
81,2.7179057598114014,1098,209
82,2.7507851123809814,1113,196
83,2.7851924896240234,1129,184
84,2.8184356689453125,1144,171
85,2.8522226810455322,1160,158
86,2.8858482837677,1175,146
87,2.9196207523345947,1191,133
88,2.9529640674591064,1206,121
89,2.9864234924316406,1222,108
90,3.020026683807373,1237,95
91,3.05310320854187,1253,83
92,3.0868756771087646,1268,70
93,3.1211819648742676,1253,58
94,3.1542446613311768,1237,45
95,3.1872174739837646,1222,32
96,3.2192749977111816,1206,20
97,3.252267599105835,1191,7
98,3.288472890853882,1175,20
99,3.3225557804107666,1160,32
100,3.364091157913208,1144,45
101,3.3979523181915283,1129,58
102,3.4316768646240234,1113,70
103,3.4646565914154053,1098,83
104,3.498004674911499,1082,95
105,3.5306780338287354,1066,108
106,3.564887523651123,1051,121
107,3.598172664642334,1035,133
108,3.6309571266174316,1020,146
109,3.6640682220458984,1004,158
110,3.703019380569458,989,171
111,3.7364089488983154,973,184
112,3.77005672454834,958,196
113,3.8034465312957764,942,209
114,3.8382649421691895,927,221
115,3.872577667236328,911,234
116,3.9059221744537354,896,247
117,3.939265012741089,880,259
118,3.9728307723999023,865,272
119,4.006319046020508,849,285
120,4.040426969528198,834,297
121,4.075450897216797,818,310
122,4.109381198883057,802,322
123,4.143666505813599,787,335
124,4.1770689487457275,771,348
125,4.210508108139038,756,360
126,4.243792772293091,740,373
127,4.278126955032349,725,385
128,4.3117852210998535,709,398
129,4.345154285430908,694,411
130,4.378491163253784,678,423
131,4.412884473800659,663,436
132,4.4456048011779785,647,448
133,4.480041742324829,632,461
134,4.512943744659424,616,474
135,4.546386241912842,601,486
136,4.5805344581604,585,499
137,4.61491847038269,570,511
138,4.648146152496338,554,524
139,4.680471181869507,538,537
140,4.714672088623047,523,549
141,4.74825119972229,507,562
142,4.781186819076538,492,574
143,4.814650058746338,476,587
144,4.848352909088135,461,600
145,4.882331848144531,445,612
146,4.916613817214966,430,625
147,4.950258016586304,414,637
148,4.98286247253418,399,650
149,5.0165205001831055,383,663
150,5.05006742477417,368,675
151,5.083641767501831,352,688
152,5.1172401905059814,337,700
153,5.150006055831909,321,713
154,5.182663202285767,306,726
155,5.215820789337158,290,738
156,5.2495057582855225,274,751
157,5.283280372619629,259,763
158,5.316910266876221,243,776
159,5.351271390914917,228,789
160,5.384957313537598,212,776
161,5.418088436126709,197,763
162,5.450747966766357,181,751
163,5.4840216636657715,166,738
164,5.5182318687438965,150,726
165,5.551803112030029,135,713
166,5.584829330444336,119,700
167,5.6195228099823,104,688
168,5.653740644454956,88,675
169,5.68735408782959,73,663
170,5.721033334732056,57,650
171,5.755816221237183,41,637
172,5.789278745651245,26,625
173,5.822695732116699,10,612
174,5.856965065002441,26,600
175,5.889765977859497,41,587
176,5.9225451946258545,57,574
177,5.9562177658081055,73,562
178,5.98940634727478,88,549
179,6.022871494293213,104,537
180,6.055636882781982,119,524
181,6.088860273361206,135,511
182,6.122617483139038,150,499
183,6.157008171081543,166,486
184,6.190459251403809,181,474
185,6.224653959274292,197,461
186,6.25904393196106,212,448
187,6.292267560958862,228,436
188,6.325950860977173,243,423
189,6.358596563339233,259,411
