frame_id,timestamp,x,y
0,1.1920928955078125e-06,462,229
1,0.03192925453186035,444,220
2,0.06536054611206055,426,212
3,0.09924697875976562,408,203
4,0.13217544555664062,390,195
5,0.17315888404846191,372,186
6,0.20553278923034668,354,178
7,0.23842525482177734,336,169
8,0.2719130516052246,318,161
9,0.3047165870666504,300,152
10,0.3383662700653076,281,144
11,0.3723165988922119,263,135
12,0.40552258491516113,245,127
13,0.43985676765441895,227,118
14,0.47383618354797363,209,109
15,0.5072081089019775,191,101
16,0.5398218631744385,173,92
17,0.5730371475219727,155,84
18,0.605440616607666,137,75
19,0.6391139030456543,119,67
20,0.672405481338501,101,58
21,0.7066583633422852,82,50
22,0.7404608726501465,64,41
23,0.7736687660217285,46,33
24,0.8074631690979004,28,24
25,0.8412790298461914,10,16
26,0.875565767288208,28,7
27,0.9101121425628662,46,16
28,0.9434998035430908,64,24
29,0.9778742790222168,82,33
30,1.011171817779541,101,41
31,1.0455453395843506,119,50
32,1.0792934894561768,137,58
33,1.1122393608093262,155,67
34,1.1454198360443115,173,75
35,1.1790566444396973,191,84
36,1.2124757766723633,209,92
37,1.2468512058258057,227,101
38,1.2800498008728027,245,109
39,1.3131906986236572,263,118
40,1.345839262008667,281,127
41,1.3788394927978516,300,135
42,1.4127917289733887,318,144
43,1.4457879066467285,336,152
44,1.4796886444091797,354,161
45,1.513866901397705,372,169
46,1.5479068756103516,390,178
47,1.5809905529022217,408,186
48,1.6139705181121826,426,195
49,1.6474778652191162,444,203
50,1.680978536605835,462,212
51,1.7150022983551025,480,220
52,1.7483179569244385,499,229
53,1.781102180480957,517,237
54,1.8141651153564453,535,246
55,1.8481621742248535,553,254
56,1.8819737434387207,571,263
57,1.915722370147705,589,271
58,1.9496865272521973,607,280
59,1.9831862449645996,625,289
60,2.0155818462371826,643,297
61,2.0498313903808594,661,306
62,2.083718776702881,679,314
63,2.11741304397583,698,323
64,2.1517434120178223,716,331
65,2.185786485671997,734,340
66,2.2194743156433105,752,348
67,2.253932476043701,770,357
68,2.286991596221924,788,365
69,2.319826364517212,806,374
70,2.3527796268463135,824,382
71,2.388124704360962,842,391
72,2.421557903289795,860,399
73,2.455660343170166,878,408
74,2.4889397621154785,897,416
75,2.5234525203704834,915,425
76,2.5569894313812256,933,434
77,2.5905470848083496,951,442
78,2.6245791912078857,969,451
79,2.6584312915802,987,459
80,2.692819118499756,1005,468
81,2.725994825363159,1023,476
82,2.759293794631958,1041,485
83,2.7930235862731934,1059,493
84,2.8260200023651123,1077,502
85,2.8590025901794434,1096,510
86,2.892073392868042,1114,519
87,2.9252870082855225,1132,527
88,2.9587626457214355,1150,536
89,2.9919991493225098,1168,544
90,3.025888204574585,1186,553
